known_count,unique_solution,puzzle_string,time_taken
29,False,----------8-9--162-3--2----5-239--1--6-----5-----5-72---72-5-3-85---9-76--9-7-5--,4.07
29,False,---97---2--7-1-6--1-9--38--7---6---8--638--2-28--9--364------8---8--7-4--1---9---,4.08
29,False,---7---2---1-----------36-11---7---8----84-3-47--1-26--476---1-9--1-----8--427-96,4.67
29,False,---4---51----65--7795---6--5------7-1--79--3--8725------3---5--251--7-----651----,4.72
29,False,8--742--14------------6--4-5---94-3-2-48-6-95----5-----1-----7-92-5-------56--912,4.79
29,False,-3---1---6149-----9--3---42-43-8------71----4-2-6---7----249--74-6-----3-92-6----,4.81
29,False,96--7------7-81-------94-73-9--------------967-4--68-1---16-9-2----2368-8-----1-7,4.89
29,False,7-9365--1-4----6-3--17----5-1--3-95--9-516----5---2136---------93------------93--,4.90
29,False,-53--87-1---5---9---97---85371-95-6--4------7--6------7-----1-419--5--7----16----,4.94
29,False,7--8--2--63--9----8-2-----3-6----9-2-----986----3-------36-----576-4--29--495-6-7,4.96
29,False,-6--3-7-----49-----597-2--1---1-----31--74-8598---3-171-7---9---9----2------4---8,5.14
29,False,4-15------35------678---35-9-2--1-3--6--9-------3-5296----59--8-----3-----94---23,5.16
29,False,---13--98-68--9-53-436-5-------67-4-69-84-52--------6---9-5---6-----------23----5,5.17
29,False,---1----4-97---83---5---------3--------27--8----4--7939-4-273------4-269238--1--7,5.23
29,False,-38------241--------6--7--11--------5-3-1---6--2--5-----752-3--395681---82-9-3---,5.25
29,False,4-6--9-833-5--16---9---8-----9--------3--6-18-48---9--9---4--3-63---2--9----532--,5.29
29,False,-6-9------15--7-837-4-5---16-84-9-3--71--5-6-4-91-67--1---9---4-----------------5,5.30
29,False,5139-----9--84-5---6-3-------6---9-------9--6159---4---4--93-5-3-----1----8--4639,5.36
29,False,--4-9371--21------7--4---96-4-67-15-6-51-----1---------19---3--37-9-----4--35----,5.37
29,False,2-47----3-------4-----4-86--42-875--7--4-3189-3---64-----39-7-------5--8----7-3--,5.52
29,False,5--9-2-4--23-----7-913-5-2-2----9----------399-75---1---589---2-----35-46-2------,5.54
29,False,--132-85-----41--323--------581--7--4-9--7-------5-93---2976---1-----47---7-----5,5.55
29,False,-------2-6-9-4--8--239---6---2-6-----1----23-3-6-27--81----2--39-8-3----2--8-6-4-,5.64
29,False,---4--5--6-1-5----4--6--2-33--762-5-56-8-------7---6--2------7------78-9-58--946-,5.65
29,False,62-4-1-9-------1-8------6-45129-------------1--751-9--2-1795-3-3------4-7---4--1-,7.00
29,False,---3-----3--8--5------7---3154---8------37-2-7-3--81--2--9---5----715-4---5--3978,10.05
29,False,-2-37----5-914-2-------5--725-73---9----5-----9----5-2785---------5-97----2---356,10.06
29,False,----81--7-1--3---883--2-1------7---5--721----123----------4--923-9--2-7128--5----,10.08
29,False,-2---5-----97---24--1-6------4-27-9----1-6-5-3-------226--5-71-----31245--5--2---,10.38
29,False,2-6837----8-----2-9-7-62-31-7----2-8-3-28---9-28--54---------8-----4-3-------9--2,10.40
29,False,-674-----825---94-94------2-------7-4--36--9-57--48-232--------65--------9--3--54,10.43
29,False,23----4-----1-38-----7----------4---3---1-58485--39-171-9375---7-3-8------8--1---,10.55
29,False,--8--7--637--6-5-1---31-----1-5------568-13---8-639---63---5-----12-3-----57-----,10.55
29,False,-5----6--6-----1--4---8---7--6--52--142-63-5----9-2761---1----2---2---16---6-84--,10.57
29,False,--93---4---8------6-7-5--8--465---727--8---6----6--5-------8-94---4753-88-4-----6,10.66
29,False,46------------645-5--9-4---9----56-36----9-87-------4--4--9-8--8--1---94-59648---,11.19
29,False,----36--9----8---6648--9--378-----14--43------69--2---87--93--1----4-6--49-----7-,11.21
29,False,6----1-9--4--6937-----548-2--698--------16----24--5-86----4---9-----87-3-5------8,11.33
29,False,-98--3472214-7-3----3----19----3-52---15----33---2----8--------5--7----4-4-39----,11.35
29,False,9----35184-5----3----9--6-76---8--758--6--9------37----6---5----8--76-5----3--7-6,11.40
29,False,3-------1--7---93-1926-3---9---3-185--591-----------6-------5-6--95-1---5-13--79-,11.42
29,False,-14--7--5----6--972--5-8-----5--2---1-7-8-----4---9-76---67-4-17--9-1-5----8---6-,11.44
29,False,23-8-56-7--8-------15----3-36---7-8-14-5----3----6-----263--8--4-1-------8315----,12.13
29,False,6-51-3------9-----9-1-6435--57--1-9--8--5----31-749-------3-----------34-3--9--65,12.14
29,False,-5-6723--9-28----5--3--5--2----9----5-432-9----9-6-5----5--9--6----5-----4---6-59,12.24
29,False,--41-9---2-7----94-362-------54------4---2516---6-54----17-69-5----24--1-----1---,12.26
29,False,15----2--92-------4-692-----92---75-----6--1-----3-9--2713----55-8--2-9--4---5--2,12.31
29,False,--9---8--32--18-----89-52-----5--3--9--------85-----1---68--195581-3--62-------38,12.49
29,False,--9-6-5---8--3--6-6-7-----3--3-5---8---------8--3-76-9--61428---3--------1869-45-,12.69
29,False,-34---8---------2---2-3--19--84---97-73---648-4---8-32--79----38------613-----7--,12.74
29,False,13-8---65----6-2--652---3-8-29--6-------9-623------18--8---9--6-------52------891,12.74
29,False,--1----27---3-----9642--3-873---1----------3---9-3------7--3-892--946----9--78-62,12.91
29,False,5------9--7-9-5-8-96-----4--9---1--2--2-57---------814------4-8-4--8-125-8--24-7-,12.94
29,False,--93-8--62----15---7---5----35--6-1----513-9-9--8--65---8639------18--6-------9--,12.95
29,False,----6---2-2-9---4---42-1-9------7-1449---2----7---43-9-36-19---7------2-14-72----,13.76
29,False,9-3----7---28-7--65--64--2--------6-729-6-3---36-----5---3546-86----2------9----2,13.77
29,False,5-1---64-648--1-9---94----5--7-45-16--------9-----64---16---92---3-------52---3-1,13.80
29,False,2--9--83--9-35---------2--9-7-58----8------255--42-7-8--3-47--2---2---76---8----3,13.93
29,False,-516-----2639-4-17---35--29---1------1---3----24--63---4-7--9--------1-4-764-----,13.95
29,False,--6-79-43--73-569-9-8---75-8----7---17-----6---9-------8-------49-7--18---1---9-7,13.98
29,False,-------6-6572-9-8---375----4-8-7----2-6---85-----6-----6--97--2---6---7-87--256--,14.06
29,False,-5-1----88-9----26----6594---598----46-2---9-7-2--18--------2--97-------24-5--6--,14.09
29,False,----34----9---1--3348-----1--9--31---83-9--------45-38---3-9-848---7-51------8-7-,14.11
29,False,25-7----1673-48-2-4--5-----3---5--6----3-68-7---8-----7---8-3-65-----7----6--7-9-,14.14
29,False,--1--7-----3-2----2---3--96---81----43---61-2---3-46---8-241---1--6-3--43-----7-1,14.17
29,False,--63-4-7---2---8----96---3-6-78---2------64------3--9---89-37---634--5----57---43,14.21
29,False,81-45--3-2-4-68----3-1--4-----8345--6---25173---------1----3------2---1-7---1--4-,14.22
29,False,--32-4-----7-----3----17--84--5--3-763--781-287----5--71-----3----1-3-7-------81-,14.23
29,False,--9--63------837-9--8-9-4-------4--6--4---58773--5-----9----67-6-3-2-----57--98--,14.24
29,False,-6-97---------62--7-9----6------96--2-6-35----9---7--26-2-----3----6-725--7-2-196,14.28
29,False,--4-6---1--6127-49---4---2--4-5---------46--5-5--8-29446--1-----7-----8--1--7-4--,14.42
29,False,----------3--61-24-65-72-8--54---3--------1-887-3----2-1-28-4--3-6---2--4----3--1,14.55
29,False,9-2-----38-3----------2---8---58-1--4-67--9-22-164------4----7--984-1---3-7----41,14.56
29,False,----8-1-4-24--186---------2---8-26---4--69----62----782----87464--9---2--------85,15.69
29,False,-6--2-48--4-----1----4--6-3--4-----6-8----1455-386---9------264-5--869-1----4----,15.80
29,False,---3---42--6524--1324--15----2-8------8-3-9---936---24--9----3-8----3-9------9---,15.82
29,False,-----4-7------92---5-2-78-13--5---1-------3-22-5--3--9-31-2-----9-3-----842-915--,15.83
29,False,--357---17-1--9-35-59-----7-----7-9-93--1----14--9--73-7----4---14---7-----7--3--,15.84
29,False,---1--7-8271---5-----------4---958--8-5-1-----1--8------9--1-8-1-78---5--48253--9,15.89
29,False,-2856---196-7----2-1-------14---7--92----1--6-8----------67--15-5--89-4-6----58--,16.27
29,False,-31------45-98-2-386----4--31-------5---1---6----451--6--1-----14--5--67----648--,16.28
29,False,-872--1-6---46-87--1---8-4-134----87-7--1-5-----8-74----8-7-3------4--------8-7--,16.28
29,False,------79--6-----343---47-68---2--9---2----4-3---963-27-597--64--------794-----3--,16.40
29,False,-1----6-7--3-64---6-9--7--4-------1----9-1-63192---4--9----6-2-------341----1-796,16.43
29,False,------1---13--6-5--6---9-3853--9-48-----7-----7--586--9---85----8--4-----5-76-8-9,16.44
29,False,--87-2---4-2--6-----78-4-----391-7-82--48---38------------28-6----67----1863-9---,16.48
29,False,--2-9---69--7--284---162-352-------7----2--9--36----2-1-367----7--2----96---8----,16.51
29,False,---26---1--------2-7---94-3----2--9-9325-614-8---------2913---6--3----24---6-23--,16.53
29,False,----39-4-6----2-5-----156--574--3-----------5--6257--4--79645---------6-46-5---1-,16.67
29,False,69--------5---2---1--39--823------4-5--------7---41-----5-7-82---75-84--4--23-756,16.83
29,False,1---------4-1---5-----841--79-5---21-----1--381--------56----18-813--4-63-48---9-,16.83
29,False,896--7------4---18----8-7---7-6-----68-7-5-9---9---62-7--26----9-8-5--7----9-84--,16.88
29,False,-2-9-------9-2583---74-35-9-3-2--1-5-------8---21--96-216--------3---2---9--62---,16.90
29,False,--8----------8-13661--3---8-2-56-87-35--7--1----92---5---8-------3---98--8-3---61,16.97
29,False,1-45--8-7--87--9--9--684--5----6-7-18--4-----5-79--4---4---71-8--1------7-5------,16.98
29,False,5-8-4---------8-4--2--------4--8---9--64-9-8----23-4--2-7-54--845-8-71------6-7-4,18.01
29,False,-----14-3-6-5----7--------1---9-------3457-28-5--13-----1--4---7---95-1-9--1287-4,18.09
29,False,7--9--3-1--3-17--29--2-----83-4-2--9-----1--3-21--3---1---76----7-----1----1-973-,18.10
29,False,8----2--4-----98-39-3--5---5--3----23--5------2----6-529---35--1---567-8--527----,18.60
29,False,5-796--1--6-7---5-8--2----9----7------6--9-27--1-3259-7-2---96------------3-97--2,18.63
29,False,--2------4-67---9-5---6-17-6-81-----1---976-----------8-46712---6--5--81------756,18.65
29,False,-8-5-6-----6738---7----1-68-6--7-----4-61--3-9--8----6-7-2--9--3--1---7---934----,18.66
29,False,-4-------6---7---9-1--2-7641-8---6324-613--------6---------9--3--1-84-7--7---2-16,18.89
29,False,7----2----25---3----18---725-81-4--31792---5---2-------3--8---1-1--275----73-----,19.10
29,False,1-9-5------216-7-44-8-7---1-----5-8--8----15-7--84-----1--3--4-----2--78---7-4-1-,19.11
29,False,----6---9----3--12-2----86-586----7------2--52---863--8-237-1-6---6--7-8-----1--3,19.14
29,False,3-----48-1---7--538---6--17-71--58-----71--4-4-8---3-1----8-7-----1-3-----3---16-,19.15
29,False,-9-543---4----8----83971---------------2------3-----56--1-96---759182--33---5-9-1,19.35
29,False,--8----5----1-238--4-----6--------19-------4--943--8--3-1-2-4-84-7--3-91-8-47--3-,19.61
29,False,--12-----45--9---2---18-5--617-4-----2481-69798-6--4-1--6---------9--------7--9--,19.66
29,False,--2-3--1-8--1---4--1--6--5--9-------5384---9-24---16836--3--1----1----64----1---8,19.73
29,False,93--8-----2------9-----2381----9--3---472--963--4-1728-1-------6-3---8-7-92------,20.06
29,False,------7-4--7-5--------47819-24-----57954--1----------7-487---9-5--2-4------59-47-,21.94
29,False,---5---6-5-----3-721--3----35-------8-12735-9------23-6-9---1---2--1-98---3-5--2-,21.99
29,False,6-----32-75---2-----3-----7-257----6------5-24-65---1--3----26-----57-4-5--361--9,22.02
29,False,---7-93-4-7----5-8----14--764---7---------759------8--5-6--14----7--5--3---48-175,22.42
29,False,-42--76-----5------9--4--7-4--1----91--9-4--23296----5--47--9--9----524-2-5------,22.46
29,False,----2--7--6------3---6-3--86---5--1----74---2824316--7------42-2--46----4--23-7--,22.47
29,False,1------6-68--475-1----16-983---91---------1-681---5-43---3---8-------7-5-3----6-9,22.48
29,False,9-812-------9-51-8-2------3387----1--------32--4--18----9-----5--32---7-74----381,22.50
29,False,----67---47-------18-4--9---62-5--------32169--174---86-------2---2-----2176-3-9-,22.66
29,False,--8-9----------86--51--89--7-3-----9-9--8---58--6-----6-----7--5-2--619--87--1256,22.72
29,False,4-812--6535----28---1--5-3--19---5-6---4-1--25-----8---------5--6--481--1--5-----,22.75
29,False,---147---13---9------3------87-1--434-37----12---34--8--8--13--3---761---1----7--,22.76
29,False,-----92----9-3-7--5-8-----9--1-2--9--7--9--26--27------35----8-9--3-657--86-5--3-,24.11
29,False,-7-8--------6--8-44-852-----3-----4-1----4--28----236--2-4-5--678-----5--5-16--2-,24.49
29,False,----19--------61-99--8--7-----67---46---2--757--5---9------74---7529-631------92-,24.51
29,False,---8-6-7------4---------845-6----7-8---2---6-43--6-----4658--9---24936878-7------,25.01
29,False,3---19---9----7-631-6-----9-9-864-3---1--39----3--5---71--8------5-31-----49---1-,25.01
29,False,6-1---------------7-382----47-3----2---4-17---1-2-7-64--465-27---8--2-45------6-1,25.13
29,False,-----1-----9--732--3126---8--3-1-9-2----5--17-9----5-------8-7-8---9-23-9--1-3-8-,25.15
29,False,--78--9--68---93-----3-74-8-----1---5---9--87--3----1-965-----343----7-6---936---,25.16
29,False,-2--4----9-----47------328--8--7-9-----3--8--3--18-7-2-7--5--23-9--381---3-----98,25.27
29,False,--3--2--1--7--18-9-8-----26---7--21---2--6--717-32-6--2--1--7------6-9-2-----7-6-,25.30
29,False,-3---------78-5913-----7-851--3-6--7----18-3--8--5-1--4-6--3-91---14----3--6-----,25.34
29,False,2--8--3---5----8--48----62------8-----5-26--1--29-------1--4--837-6891--5287-----,25.35
29,False,57--3--699----8--22------45-----6-98---38---78---27-----74---8-6-5-------2-7-39--,25.39
29,False,-9-6----------8--22-83---6-1-7-8--5--3-------682--53---2-5--7--85--376-9-7-----2-,25.43
29,False,1-5------4--5----6---9---1---3---9-----3184-7-8-6-9-5-----6738---81-5--96---9---5,25.52
29,False,--41-2-9-9--6----1--------2-9---52----1--4--3--639---4--9-2----1----9-2-75241---9,25.54
29,False,-6------18---6-7-43-----6-8-9-3-------8-5--3---6-92--7-8------5615-4-9-3---5-1-6-,25.56
29,False,6-5--1-272-7---6-1-----2--3-9-----3----------5---37-6--5--29-7---45--3-2--9-4-15-,26.64
29,False,4---325-7----564--652------------2-1--562---32-------5-2-7---5--6-3---29----65--4,26.65
29,False,--9----42---32491-5----9-----287--5-8-3-1--9--7-2---8---85-1--9-----8----9----5-8,26.66
29,False,4--2-5--975--6-3-2-2-----5--7-------1--7-2--36-93---7-----3-725-6-----3-31-----4-,26.78
29,False,--736-1523-----6---1---5-------5-9-85---93-------2--65---------83-512--6-5-87---9,26.92
29,False,9-1---82--4-----636---324-------3--63---2--8--2----5-4--43--9--1--2--65--92---3--,26.95
29,False,--9--43--76391--4----7-----6--4---------9---3--1357--4----6345-1--5-9-3---4-7----,26.99
29,False,3-7--49-6528---4---4---5-8---3------7--45--6----89--2--85--7------5----7--49-2--5,27.02
29,False,26------7----4-----13-27-----2-----6--8--1-2-6-1--58--12-8--3744--372--1--------2,27.08
29,False,6-8--7------6-5-7---534-8--5---72----8--13--6----68--3856-3-2-73-1-5-------------,27.09
29,False,6---41--8----5-976---6--24-----2--6----3--8-7---8---3--63-9---25----26-39---3--8-,27.16
29,False,------375-18-7-----73---2--8---2-931--21-8----5---67-----8-71-3-----28---87-1----,27.17
29,False,-----261-652-1--8--1---8-2---5---2-8-6-8-9----2-56--9----1---72-----5----38---15-,27.19
29,False,----4-973--413----3--2-9-------925--4---5----9-5-------4952-36-2-----4-5-1-3--7--,27.33
29,False,--5-6--3---759-----6----59-----2487-8-6--59--9-2--6-------5-312-5------9-39--1---,27.34
29,False,-9-2--1-4-8-6----7-2-7--5-8---4-2-8997----3----3-7----4--19--2--3---7--------497-,27.34
29,False,1---47---5-76-2---2--1--376612----3----7612-------35-----3-9-----6-----9--9--67--,27.36
29,False,----8---5----4----8---6-4-9-5-8---9---9-7----1-75-4--2--16-7-4----1--5766-8-59---,27.37
29,False,-6-7-83----31---8-----6--9-127-8-6-5---5---------1------694-----8--719----1-3546-,27.43
29,False,1---3-7--5-6-71-4-7-4-------43-----76159-----9--1-----37-51-4----27----3---3---7-,27.48
29,False,-8--6-73--1--39-4-64--------3----26--6--823-72---------2---6------7-84-6-96--1-2-,29.15
29,False,----83-2----6249-3-269----------9----1-3-52--5---1-8-9--4-3---2-52----4--3-24----,29.41
29,False,5--7---1291--42---34--------5----6-1---6-7-5---1-5-9--1--4----6-2---1-4---53--12-,29.50
29,False,5-3-----4-96---1-8-4--1-53----32----1-----34--3---4--5---6-1-----15----96---3-451,29.52
29,False,-8---24--7--8---29-2-----8-8-----6-264---9--8--36-8-----2--78-6-6--8-2----8--69--,29.55
29,False,7----12356----314-1-35--6---5-1---6--1-6-----46------1--4-15--62----45---------8-,29.56
29,False,-8-4-9-----652-8----9---5----83946---------5-4-3----9-53-----46----4--82824-3----,29.57
29,False,5--234----67---31---3--125-----17--21---96----46---------5-31-----16-4--63----5--,29.59
29,False,-8-7-5-----7--------1--65781-8------3----7-8-2-------7--258371-8--97----71---28--,29.73
29,False,-5--329-7-9----82------54-----3-8652-------98--2-------3-48-2---4--57-----6---584,29.75
29,False,-1---462-54--623---2--1-5----21---------2--43-9----2512----6--593-2---6---------2,29.76
29,False,--6--12-8--76-8--5-4------7----5-6-16---17823-----67------73-----8-2---6-2---4-7-,29.78
29,False,5-261893-1-6---7-8---7--1---1-------3---718------3-------2---89---58---79-8---5-3,30.32
29,False,---9---2-4---72-9-2-96---17---8-72---47----86--2----5--7--4----9-------2----16879,30.33
29,False,-8-642-5--4--------7--854--81-46---5--4--8-----------8--1-----45-83-4---427---8-3,30.34
29,False,-------52----9--61--------8-59--41-7-17-6-4-9------5-65-47-96--------8-59--6-5-7-,30.42
29,False,--7----6--36-4--794----5-8-6-8-9-------4-3----437--92-36----7-2--4---6-----3-64--,30.44
29,False,--7-312---3-6-5-7----92-6----3-----------3-6-6------2-31------2-7-5123-6--9---817,33.02
29,False,--2----5-6-5-3---4--4-2----85-----424-9-6--------54-89--64--5-8-4-68--27--------6,33.02
29,False,---3---4----7-2---16-94--27---43-9---3-8----2-1---7---3--2784-6--4--3-----2--41--,33.04
29,False,-8----1------2--56----7--38--981-72--18---36----3-6--1---58-6-3------8--8-7-3-2--,33.16
29,False,3------25--83251-7--578-9-----1---525---------8-54---9-9---7----5-2---8-7--8--5--,33.16
29,False,---3--67--2--6---3-----8192----1---821---6---9-7---2---4-1---6--9-6-78-117--9----,33.27
29,False,1---4-26--67-1-8-----3--1-----236----------322-3-786---3-6---815-----3-6---1-3---,33.35
29,False,-95-8--348--73-1-93-----82-----4--1-7-------------7-43--8--537--2-873----3--2----,33.37
29,False,--53--2--3----5--6-7-------4-783-6---63-----4----42-3-------3---312--4--5864-3--1,33.43
29,False,--764--3-25------7-6-72985----57--2-------5-----26--7----83----6------858----269-,33.46
29,False,2-------19----8-24-1--9-----2----1-9--1--9-563----1----6-2-5--3--291--68------295,33.48
29,False,5-1-4------7------9---51-4-39--------846---9--7--9--34-5-1--4--8--5-49134----9---,34.31
29,False,--1-83-96-23----819--6-5---------3-7-6-----1--9--3--2-----51-----6379-------621-3,34.32
29,False,-4-9--3--38-5---7--7-28-------8-74-5-5---28---3--59-178-7--------3--8-----6--5--8,34.34
29,False,4-526-987-8-5---------------7-3-2-9--29---7--------2--94-6----2--897--5-3--82--4-,38.06
29,False,64---1-7----497----7--3---43---68---------7----6-7----7---4----4-51--627-68---493,38.07
29,False,--19862----------6-----2-81-----1-6-12-64--7-65-7------4-------2--86--4--6-423-1-,38.08
29,False,----3-64--3-84-9-14-9---3-25--2-----3-2-9--1--1---352---3---------314----9--2-4--,38.34
29,False,-9-4---8---56----1-8-9----3--3-4-8----8-6---55--1839---5-------6--8---3--392-6--8,38.35
29,False,-----85--4---65--85-----47-34-5-7--1----4---5-85-2--4-8---32---6---5--2-25---1---,38.36
29,False,----5-9-6---1---4-----43-7-----1--94--27-53-1--943-725-----91--7-----4----3---6-9,38.44
29,False,5-----3-----8-57----9----8---3--8-6-94-----7----4--2-----96-84-8--57-62-6-7-849--,38.49
29,False,-2----438836------4--832--65--3-------3-6------8--51--3-95-----68-9-135---------4,38.50
29,False,97-1-------3-92-----138-7-9-6-4--9-8-3---9-1-1-9---3-----9-31--4-7----9-39-------,38.54
29,False,-5----1-87-----4--8-6--------84--3-6-3786---96--1-284------4--1--1----84-74----2-,38.55
29,False,7---18-2--4-6--7-52-3---1---8--9--54924------13----9-8----7--41----8--7------1-3-,38.56
29,False,2-------6---------4-36-7-8---5--9--2-------54-36-42----64------37-96--4558----769,38.68
29,False,-6----4-1-3---1---84--5-------4-----6-2--7-----4-3-6--3--714-2-7---6-31-4163---5-,38.71
29,False,6312-7--9-7-4--5---5--967-3----2-3-------529------3---------6------691--1-6--29-7,38.71
29,False,-----9-3496--2--5-4-8-----9152--4--6----1--426---3------4--5-----5----73--63--59-,38.75
29,False,---97-2-114-5-89----26---45---4-----5--2---------9----4--18-5799-67-24---5-------,39.57
29,False,---463--7--6------417--8-6--4-7-----6-3284-7-8----6---7-1--2--62-4-3---1---6-----,39.58
29,False,-----486------6---67---8---8--64-9-756---3----3----52-------674-46-57-8---746----,39.61
29,False,--39---5-5-48-36--71--4---9--91--3--6--539---------9----6-94------78-----37--1--6,39.62
29,False,1-----------2-37-1--31-72-99-4826-73--------2------896--1-9--2---9-7----4-----9-7,39.64
29,False,--8---4-974-6-9-----9-4-3--6----75--4-5-367--3--1-------23-1---9---------34-62--5,39.69
29,False,-43--7815----------751---9------45--4-8---7315-7-12---35----2--7-4-----91-2------,39.70
29,False,59---6-414-------361--4-5-----16---------4-56-648---1----6---2---5413-68-4-------,39.71
29,False,--5--1---1---3-58--6-4-8-3---31------------7-71---52---9--2--146-78-3-5---1---8-7,39.74
29,False,-----31-731---7---9---812-58-14---73479-2----5-3--9---7---------3--7-4-------47--,39.75
29,False,---3--425--5-8---9-2--5938----64------6--5--759-2-3--4-------7-----2---39-3--85--,39.78
29,False,736-1-98--1---6-------8--6--6---58-9-----2---8--1------8-691-72--1-37---9--5-8---,39.80
29,False,4---------6----3412-574--6-------493-1--632575-3--9----56-----43---14---------7--,39.84
29,False,2-----6---1---53-78--3--9---9-62--3-------8-65864-1--2-6---3----3--9--6---2-16---,39.87
29,False,-91----353-5-7-46-4--5---------9-573--------25-2-319-------7-2-2--9-----94-----57,39.88
29,False,---8-1--7--7-3----5-87-93-6-6--8-73137---6---18--73-9----3------21-----------7-6-,39.89
29,False,-----7-922----93-------25---2----9------9-283-79---14---2-7---1--3-1-724--5--48--,40.31
29,False,-38-7-5-927-5-3--------2-8--2--5-4----4--89--8--7-------26-----5---37-----382-69-,40.33
29,False,---1-7865--58-9-14-21--6----1---3-9--3-------6------7--82-----6--4---3--3-62-4--7,40.37
29,False,-75----81----2--9--9-84---7--81-3----2--5--1-51--8--4--3-4-985-8-------415-------,40.38
29,False,--8--9-------3-89-9---6---73--6-7-----59-3-----9-------54-7-2-92973---8---3-9-74-,40.71
29,False,-4-9-7-5-9--5--8-4--7--89-3--4-------3-75--9-2-8-4----4------8---9--56--6--2---39,40.83
29,False,153--79-6---653-1----19----------1--9---3-6----65----93-1-7-------36--9---4--953-,40.86
29,False,--4-2---1--6748-25-------6447-13-------49--73--1----9----2--6-9-95--3--------4-1-,40.89
29,False,---2-8--------62----2-9-------5--7--5-8-274-1-9-----2-8-7--2--4--5--9-82--681-35-,41.67
29,False,--3---8-6--4--8-178--2--3-4----24---3--679-4-----8-----8------3439-----87--8--4-1,41.68
29,False,46--871------43-----761--9-----6---8-----8-----3--9----4-7---6--7--9--4119--345-7,41.72
29,False,1--7--9----5-61--4----29-7--51--749-------5-7-971-5----1-4---5-74--9----5-------3,41.77
29,False,48---561---3-7495851-6---3-----5-------------------37-9-------78352-7146-----6---,44.83
29,False,-7421-----163------2-4---1--41--3-----317-------9----11----24-----791--52-9---1-3,44.85
29,False,7-3-2--1-12-----735---7324--3-4-28-1---------8------2--7-8-5---2---37---3-52-----,44.88
29,False,--47-18------48----8--6-25-97----1-5----7-46---6---9-74--687-2-----9---6--5---7--,44.92
29,False,84----2--29-----8----8--9-37---38--2428---3----1429-----72---9-934---6----2------,44.93
29,False,78-43------6-79--1-94-8-7-------7-----95--3--------97-94---1-38----43--7---8--5-9,45.00
29,False,---8--5-6865-34-9-42-1----89--3-64-5---59-----8---------1-5----29--8-----5-----24,45.02
29,False,1-2----9---8---27-75----8-62-----7-9-7--6-15--153-76-4-27---9----1---------8----2,45.03
29,False,89-----4142-----79-5-94-86----19-----79--6-34----72--6-64------2--6---9---3------,45.05
29,False,4----7---7-654-82-89--6---754----6----7-569--------4516-47------------------3-785,45.12
29,False,------8175-98-7--372-31---5--5--87--8719----43----1----8----3-----1---7---7-----8,45.17
29,False,-8--4--6-------5---2--8697----725----5-9-----1-7--4-952----87-6---4---19---65---2,45.18
29,False,1---7-2---2-5--874-4----1---62-4-7---------3245-----1--7-1---2-2-4--65--68-----4-,45.23
29,False,-----7--271245---8-9----4-1----4----15---83-----79--------712-39----4---27-3---54,45.48
29,False,-3---4-1---2-51--31-43------136-----4--13-----26----7-3---95----79--3-4---571----,45.50
29,False,8-126---5475----869-6-5---4----1---82-89---------8------97-5-2--8-----5---2-98---,45.51
29,True,-27--58-1---89-2-5-------------53---6-3942-5---2---6-3275---34----2----6-8--3----,45.65
29,False,-97----------7-----6-98----9--4-3--2-12----3663--1--89--634982------896---9------,0.02
29,False,8---6--391------6--7613--85--2--8-9-769--3-1------9--------59-----921---2-----3-1,0.03
29,False,5---------246-1--8------1-7---465-8--8------------8-1-41-2--5-----8-926-2-9517--4,0.10
29,False,3---------9---71----7--59-8--3----972-93-8---57-92----7-2--9--68------299--2---7-,0.12
29,False,-72--15------7--8--8-4--2-9--15846--7------2-6--127--3-----2-----------2-27-4--15,0.14
29,False,------2--6894----5------4-8----4--13-6-1--85--3-7-5---84--1----29-5----4----84-21,0.42
29,False,-8----2-1-1-3---98--21-85-3--1269-3--3---1--2--6-------63-8-----4---2---2-5-1----,0.43
29,False,68--2-------641--8----57-9--16-----7----74-21--21---------3-------71--3-73--69-52,0.60
29,False,-18---76----17-2-8------431-2---86-----623--------1-2---2-1---6---36-----61---947,0.66
29,False,-35-----1---6---57---75---84-8-----3-----38-5---58-7-2-4-8---7-3----258-8-6-7----,0.73
29,False,-124--86--9--6----3-68--7--1---8---4--9-1--782-574-----2-3-9-------24---------51-,0.75
29,False,2------8-7--------6-82-4-7---6--2-19-2------7-----82-----92--361----79--9-76-512-,1.52
29,False,-9--1--252-1-----9--3-------2--3-----------3-3-84--5-29-7-48-53--572---4-3--5--7-,4.09
29,False,6--7-----8--9--6-541---5398---46-95----1------5-38-4---89--3-----6--4---3--8----9,4.09
29,False,-4--2619---1---26------------89--4-5-----8-------74--9---6--85-----8971-85-71-94-,4.99
29,False,63-5-----5-89---3-4--3--58--6--5---994-6-3-5---5----6-------64---6-9--7---4-6-8--,5.36
29,False,-16----3534-----18-5--------3-2-6----9--81--------32--72------3-834---29-6-8--7-1,5.50
29,False,27-4----6--5---------------56-8---4---2341-----46--892-21-----8-56--89--8--2-4--5,5.55
29,False,4-3-7--1-5----1-4---1--35--3---17-6----4--3---1--35-74-58-----6---1-8---9--35----,5.60
29,False,4-3--18-6-----4-----73--5-4-1--8----7---4---1-----768-----19--534-87-9--9------68,5.65
29,False,--31----71----5----47--651-----7-----746--152-------64----1--2531-2---7-7-5-----1,6.07
29,False,-----7-8--8-9-1-7-17----4----459-8-------49-------81-49---1--484--7---1----489-3-,6.12
