known_count,unique_solution,puzzle_string,time_taken
30,False,-9---5-67217-6--38-6-37-----216378--6-5-----2--9----4---6-2---9--3-------4----3--,9.60
30,False,------6-9--96--4-----8-5----6-5---21---16--4--7-9-4--3-187-6-3-7-6-----4--23-17--,9.76
30,False,--------6-6----8-5---62-39-25-3--64-4-69---5--1-54----978--3-6---37-451----------,9.82
30,False,5-18---7--2-1-7--8---------713---92-------------3---56472-3816-3---19----8-72-4--,9.88
30,False,------29--9-187-6--43-9-7-1-------12-2---1---1-6--93-----9-4-277-2-5------4---5-8,9.91
30,False,3-74-5-------1-278---8-6-5---5----49--9-5-12-7-----5-------163------3-1-1-3647---,9.92
30,False,-6--28----49673-8--3--1--2----136---6-3-4-----7-5-2-63--2---6-9-----9----9----25-,9.93
30,False,--2-4--76--76----85-698-14-82-----6---9-3---41--8--2-7----------654--7-9---3--4--,9.94
30,False,--26-8---4--2-78-68-3-147------6----637-------98-51-------26-7-7-69-5-1--------6-,9.95
30,False,--8--9-171-----8-----8156299-------8-----------4-7---18--764-353-95--1----5---7-2,10.15
30,False,--6----79958-----342--5----8-2--57--5---1-462---2---5-7-5------28-----95--35-1---,10.18
30,False,-6------521---63----931---4-9--3----1--6-5--9-4------3--6-741-8----83---3---6-972,10.42
30,False,----7-8-3-87-2-4565---689---------274--78-1-5--5-9-3-8-5---7-------5------4--1-8-,10.44
30,False,-4--1-98--5137---2-2-4-------2-----9198---35-----9--7-4---37-21--7---69-6--9-----,10.46
30,False,--15------7----3-2--6------5--26--438623-------4-856--------23----913--4743---96-,10.73
30,False,3---4-76---4--7----723-9--84-381-5---584-3-261----53---3---------------38----1--9,10.74
30,False,-6-43-----5--187--8--7----54--9--5--7-5---------5----9--2--937-51--74--6-78-2-9--,10.78
30,False,-1---589-8-6439---9-7----35-71-93---58----72-2---5---9------9--69------4---9-2---,10.79
30,False,----7--6--5----9-24---9-87--357-8----8-----9--7---9--8----1----7923--41-3---67-59,10.90
30,False,---61---3----47968---32----5-4-623---9--5---6-16--------2--5697---2----56-78-----,10.94
30,False,6--4--71-2----76-8--8-6-------9--5---56---92-8-1---3-6-83--4-6--2-6--8-----859---,11.02
30,False,-4-3718----2----6--9---6---------59-57---8--6-------81-1-932--8-26-1------9-84-12,11.37
30,False,9-5----8---7-21-3514-59--------14--6----5-7--5-2----4145-8---1-----3-4----1--6--2,11.39
30,False,---32-----8-9-1---2---876---4-1-5----6----21-19-8-2-6----7--124--86--5---1----3-6,11.45
30,False,--7--------17----2------79-9-26-4-8--18--9---3--1-29571--9-6--8-3----41---95--2--,11.62
30,False,85--3-927---91-6-4--------3--63---7-78----------76--9------7-36-7----54--2-5-371-,11.63
30,False,-264----118-----3-7-3185------7----32----91----73---584--63---9----2-3------1-8-7,11.73
30,False,2-57---8--1--------7--12--356-4--821-----1--91---8---5--1--5----5-86----48-13-9--,11.83
30,False,-7846-2-3--3---4------------9-----423-1--89-------9-3-5-------4-39--4-2---2516379,11.88
30,False,-546--9-1--6---------1--68-8----------154--9-64--7---8-683---1--1342------2-167--,12.27
30,False,--5------2---1----7-93-----3-19-6---5-48-1-6997--5-1--86-----41--2-6-9--1--5--8--,12.30
30,False,-2---349--4----6--9--4-12-5------9--4-89-57----26----8----46-29-------47--43--15-,12.31
30,False,-1---3--2-62----7-379--8-------8----1----7-6---5---7---23-4--1-4--7-92357-18----6,12.46
30,False,327---8-6---264--------312-----2----2-----958--1---2344-3----6--72-35--9-5--4----,12.47
30,False,--4-6---3-5-3------3--7--6938251--97---6----1----2-38--68-41---------8--2--836---,12.52
30,False,-6--9-8--9---7---2-52---6-9-4-----3-876-5--94-9-7-1-6--179----------7----386--9--,12.53
30,False,62-957-----5318--6-------9--3-7-15------3-81---7----3-3---7---425-----7-741---9--,12.55
30,False,6-95----11--473-6-37----8-5------21-52--1479--1-7-------12----6--8-------6---71--,12.57
30,False,---------65-9----28--5--91---9--6-3-4-5---26--67-5--4-5-6--8--41--7---53----951--,12.87
30,False,63-------7-25-34-----8-2--3------------2--1-43--4-796-5-9371-4---7-2--------487-5,13.46
30,False,----6----1-3--7--69463----745-----3-----46-75--2----1-3--6-8-52-7----4--298-7----,13.51
30,False,-92-68-53-----3----8----------3-47-2-2---------7--54-9----39---3---21-9-569-47-31,13.52
30,False,--1----4848-2---6----184---9--4-5-3--45-281----8-6-4----4-7---------1---537--2--9,13.53
30,False,--4-------3--81---8-1-4-------528----1--37----8219-3------63-151--8-9-------12786,13.54
30,False,--5--4-87-----74----4--12---2--1-87-4---2-1----1736--2-------9-53---97--1--6---38,13.58
30,False,1-7-------46--7-3----4----86--794-53---2--81--2---8-7-739---521-------8-2------46,13.66
30,False,--8-4------9-56------9816----4-3-5---6----87--826-5--92-1--9-6-----6------61237--,13.67
30,False,79-----4---29-8--7--8-47--2-------31-4----576----5-4------13765-7----91----79---4,13.67
30,False,--42---69--9-18--7-2--9613----78---26---4--8-----6-----85--------6--13-8--182-5--,13.69
30,False,--73-4---3--6----8---95-632-6----3-421-----6--3--6-2-15-32-1-86-9------7-------1-,13.71
30,False,97--13-8-4-3--5-19-------3---6---3-8--8726--4--9------8-45--9--35--------9-2--8-3,13.73
30,False,6---824---4----2--8--941--5--1-39-2-2---6-7-----2-51-4-93--46-2----9----47-------,13.76
30,False,-9-16-------87-----71-3-2-62-54---3-----5-812----2---4---2-----1-9-8--23---3--198,13.84
30,True,---1--4865---7--13-2-4----5-----43-145--2---9--376----------8-7--89-513----8----4,13.88
30,False,-8------975-84--21-39-62--5-----------1----685---2-71------51-6312----5-8---14---,0.02
30,False,-2-1-5974------2-------731-25-----6---4-76---3---5814---8-4-6--4-2-91------7---8-,0.22
30,False,615--4----4----1----93-1-4-----------67428---2---16-----2-4--1--7-13-4-----85926-,0.28
30,False,39--2-------9-4-3----376---2-9----138--2--45--6--3529----------98--6-37--16-9----,0.34
30,False,-6----3--2--9--------3------79--3-6-4-65---3-3-2-94---62-83947-----1--8--93--51--,5.67
30,False,6--4--8-----5----11--36-5--4---8-7--26------45---9-6------43--5-4---73--953-264--,5.68
30,False,6------2----862--4--37--659--62----------571-7---862-5-----7----6-9----7---34196-,5.71
30,False,----7---43-------7---98-3-2-----8956196--72--5--63-74--7--9-1-5--2---------7--6-8,5.89
30,False,-----3-98-9--5-123--7-8-------8--419----9--7--7134--6----5-8-3--29---681-8-------,5.90
30,False,----------5---39------59-763-89--6572-6-1-4--5----8-2---569---1-2--3-564-----5---,6.61
30,False,-------9---49---1512-----43-1----2-----6--1-99---7-4--7524--386468--------1--6--4,7.32
30,False,9--73--6---7-----1---2---477---54-86-35------4-6----3------28-3--3-6--1---8-7-694,7.33
30,False,-63--4------1-6-7-18-92--5--9-2-1----1----2---2-3--1--8-5-1--9-2--493-----97----2,7.34
30,False,9----------79-3-6--1--259-4--5-39416----68--2--------9--9--264-----1---5-7869----,7.39
30,False,---6-4---63---9---894---376--95187----8-------21---9-8---9--2-----86--1--8----567,7.40
30,False,----2--5---3-4---8--731-4622-------3----3-297731-8--4--------3-6---5------2498-1-,7.48
30,False,------84--91----6--42-----37----6-----8--74-512---83-6-3--12-58---49--1-----7--34,7.50
30,False,-5-3-8------2----4123--4-87--4--9--6-1-7---5-2-7------7------63381---7--96--3-8--,7.50
30,False,-1-5-7----------7----624----9-4--7-3-72--9-5838-7------47---3815---4---7-6--7---5,7.54
30,False,8--------6--8----5------78-2--61---7---53-2---68--43-----9--5745---87-3----34-198,7.89
30,False,1-76--3-5---921----8----4--718--9-----681-----2------18-12-59-4--5----8-2--1---3-,7.94
30,False,-5---46--9----2----7-3--9-1--8---4--49--2--38--1--3-9-3----7--9-4296---3----35-6-,7.95
30,False,6-132--5-8-----1------817237-3----8---594-------8--5--25--9---449-56-------4-2---,7.95
30,False,---87------8--5-42-5----7689--2---7---34-----8---594---86-2--13--1-48----27---5--,8.06
30,False,1-98-7-6-86-1--9--3-25-----71--2---452-----1-----51-2-2------9---4-8---7-3--1-2--,8.23
30,False,--5-97---1-------99-4-8-1-5---26--5-------39-----5----812--956--39-----4--7-259-3,8.28
30,False,89---6-2---------6---2---83--8--7--2-6-----5-3-2---14753--18-7-129-----8--4--2--1,8.29
30,False,----8---69---67--8---923----7---8--22---7-5--1846--------2-9---821-----95398--4--,8.30
30,False,9-35----4-4--19-2--------3-3--------62-1---5---7-48392---9--2--732--496---1----8-,8.36
30,False,57-3--2-4-235---------28-3--5--3-----4----8--3---8-42-2---6-7-9--49-1-----64--1-5,8.39
30,False,-5--1-------4--------5--194---3-85199-572--63-3469-2----9-7-3--3------8-------9-2,8.41
30,False,---74----8-43-9-717--2----------4---2-8------465-712-9-47-6--8-5831--7-----4-----,8.45
30,False,3649---2---763---4--------6----4--6---9267---7--5---4-4-8172--------847----45-1--,8.47
30,False,--7-2--56-1-------6583-4-----321-7-4-24-6--81-6---7--9-79---6----16---7----5-----,8.48
30,False,4-29----3-5-178462---2-----------1-4-96---5---4---3---634--2---7-9---2---284-9---,8.51
30,False,63--79----97-21-5----34-67--41---7-----95--419-----8-2-29----3--------8-------524,8.52
30,False,6-------8--41-7-9--57---6-3-----4-3--3---5-215---31--6------81--2----36--6-348--9,8.57
30,False,----4623----3-----9----1----962-4-1-----5---2---9-3-5--214---78---1---646-587---1,8.59
30,False,-2-5----99-----34-------7-------29-4--2--31--4-5--82---16-95-2---92-6-7-24-8-7---,8.61
30,False,8--35-17-2-5--7963--7--48----9-3-----28----------7-----8472----163--------26---38,8.62
30,False,-----2-84-62--83---14-53--2-39--754---12----37-6--41------49-6-----2-4---4-------,8.63
30,False,8-5-----1-94---36--21-47--9------29-5-------42--4---5---87-4--69--61-8---6---3-2-,8.65
30,False,---8-4--71-5--------7-3--9--------2-----897--9-4-7-18-39--68---7--9-38-5-68----32,8.74
30,False,---1-67837-1-----6---247--9-7-4----2---7-9-5--45---9-1834---19----9--3-------1---,8.75
30,False,-5---3-2--2-5-86----92--------------3-8-5-296-95--2-47537-2---1-4-61----96-------,9.32
30,False,5---1-8-2-7--2-6--2----537--4-5------6---------71----9-9-2-146-61-4-3-25--28-----,9.35
30,False,-7-391-2--2-------8-32---9---278-156---1----2-684-------9-1-5---81--3------94---8,9.38
30,False,2---7--9-719--8--3-64--32--------385---7-59-4-9--3---7--23--56-37------2--1------,9.42
30,False,156-8--9-927---58-4----5--78---1---5---3-816---1-----8-82--1----1---3--4-------51,9.45
30,False,---4--8----2---7-4---------5-8--697--173--45----87---332--54--------7--187-6-329-,9.60
30,False,1-689-5--87-3---------6--7-31--------98-7-6--462--371--5----3------4-9--621--9---,9.63
30,False,----73-1---6--------958--42-4-8-5----97------58--2---9-68--7253--5--8----12--9--7,9.72
30,False,-361---98---5-4-----------119----7-67----------5-17-2-4-7--91-2-8-6-1----6--4-389,9.72
30,False,26-----4--4-2----------49123--672--8--------459--4-17-9214----5-3-9----1--8--6---,9.78
30,False,-6-32----2----------71486--3----------5---83---2----6-82-----93154-362-8793-8----,9.79
30,False,--5-7----1-3--------24----5--7-9546-5---461----4-------2691-5---4-85---6--86-3--1,9.84
30,False,9---31-5-7--9---6-6-------9------6-73--56---82---4-5-34--89----52-1-6-3--9--25---,9.99
30,False,1-----5-----7-1------52879-7--3-58--84--76---65-----17-------7859----43-2--4----5,10.02
30,False,-------3-----------5------7-3--418------9-7---6--729--8723--5---13759-84--4-8637-,10.11
30,False,9----42---328------7--9218--43-----22---7------7-2-91----7--35-----396--35---67--,10.23
30,False,---8--4--------218-8---697-9---413---479-36-----5--14-2---945------1--9---43----1,10.32
30,False,-4--792-353-----14-----3-7-39-15748--7-23659---598---------------------6----2--4-,10.33
30,False,-----9-769--2-61------8-2-3-1----5--8----1-----39-7-81------6--5-68--71418---4--9,10.37
30,False,12-7-4-3-------7----8--32-4--1-3--7--------6-7----2---2-7-9-35-865-7--2-9--62---7,10.76
30,False,-31-4----2----38--4----2-3--4-7----8-89-3--------8-------8---46--3-5--8-86-329715,10.77
30,False,4-7--26----8-69-7-6-----2-5-8-5-1-6-12-8---5-5--------8-4--6529---28-3--3--------,10.78
30,False,14----6---6----18--2----9--2----3516617--8-9-5-4-1--7--7-13--5--------6--51---7--,10.79
30,True,----7-5-67-6--1-----3-9-7-------9-7-435-----9972-4-1-----2---3-391---8--287-5----,10.88
30,False,------47-1--3-----65-71--2-----8721-7-8---93----15-6-7---2---------7-1-229--6-74-,0.03
30,False,61-342-8---7----2---29-----1----5-9---9--4--37-----245--8-2--1-9--1-34--2----9--6,0.15
30,False,8--3--------------4358----------59-4---4-1---6-179-2852----8596--695----59-2-7---,0.16
30,False,-----6-59--8-71-3-6--9--4------47--3---5-397------9---92-7-----7---9--251---5-798,0.18
30,False,4--6--9-----14--6--6--9-----7-8-46----6-----154-9-6-32235-------8-26-3--6-4----7-,0.67
30,False,-7-423-1------96---9-5617--618---5---5--1---3----5--6---------67-5246-----1--84--,0.69
30,False,178--342---3---8---4--2---1-8-91-----------83--46--7-5-1-----688--75-19-4--3-----,0.77
30,False,-1-----4-72-----6----1--2-7-78-935--3--21-----6--8-173--6---7--297--54------76---,0.79
30,False,--4--8------9----4-6---12894--5-2-3-3--68----8---34921-----7---79------8-45-2--9-,0.84
30,False,98----2432--------3--921----9---7-28--2-3-6-4---8-----5182-43-67---------3--5---2,0.85
30,False,---1-4298---------94--3-5-7-6--95-3---83-----3---8--24---47-----3-5184--5--6---8-,0.86
30,False,94-2-----23---7-9---5-4----493---2-568----1--51---2-4---9-7--1--5--28-69--------2,1.28
30,False,-392--5-4--2517-3-5-8--4--22-------58-----62---5--2---92---------6---2-17-4-2--5-,1.29
30,False,---5-26-7--81-6423---843951-----173---6--------9---26----23-----2--1-39----9-----,1.30
30,False,46---3587-----2-3939-----1-----319467-36---5-------1-3----------8-2---61-34--6---,1.35
30,False,9-6-427-85-2-1---4--47--9--49----2--2--4-------8--134--4---85----369------9-5----,1.36
30,False,1-5---6--------374437----1----3879---9---2--33--6--7-1-7----2---517----8----241--,1.38
30,False,9-7-52--------63--------8-9153-7-98----1-87-5--8--9-----4--5-7---6----93592----4-,1.39
30,False,-------5-61--8-4----8--7-21-8-----37---3-1-86-----291--9-1---4212---8-95------1-8,1.40
30,False,5836-7-4-------5--94--2876---4---8-------1--5---8-5--1-15----8--3-78--5---9-52---,1.44
30,False,64---7-89--------339-----74---596--1---2-8--62-917--4---6----175------9-9---14---,1.45
30,False,95--47---7---8-9---34---28-2168----3----26-9-----34---6---13------96----4--5-8-6-,1.46
30,False,-1----839---3-9--18-9-41-------32--5-9-7-6-8-----5-1--9--1--3---86----1725-----4-,1.52
30,False,--6---2-1---8-54-6--1---9-----43--69---5-2---7---91-258-7-5-----2--------6428--13,1.59
30,False,-------9-859--73-4---935-8-3-7---8------------1-8------86-9---119--62--8742--1-3-,1.76
30,False,---3--62--9---2--1632------8----5----7--2-9--25-----4--18---2-3723---46---62-3--7,2.41
30,False,56---------76-4----9---1--7---7-591---9-2-7-5375-------38-7--------43-797--8-9-2-,2.42
30,False,------452-4---5-----74--3---------456----928152-6----7--3--48692-8--3---4-5---1--,2.45
30,False,9--5--3-----------7--9--51439-----8--87-5-9------8-7-2---743-61-7----8--621--5--3,2.51
30,False,-7-8-6---2--7--8-19182-4--7---5-8---7--4--2---9---27-8---------6-7-83--5-5----38-,2.53
30,False,---35-2---87--2--51-----3---4-----63-1----52--38-2--9---------225--4--76-7-2-593-,2.55
30,False,-----2---4-------15--49-7----423--------16248-715-436-7-----4------4-87-1--8-79--,2.55
30,False,--39--4---42--36-9--947-253---2379---3--9----29-1------2-6---------85----81----6-,2.57
30,False,-2-3--7---3-2----45--6----3--3----------7--3-7---2-1-86--14-38-----39-2-39-8-25-7,2.60
30,False,9--243--5--2-----4-4--7-2---974-------87523----3689-7-1-----9------6--2-72--1----,2.61
30,False,3-16--742-----9--6---2-1---249-----3--------75---3---96---8392---8--2--4-2---6-35,2.62
30,False,-----7-3-1--5--6----3----8--14-963----9-384-----7---29--1----939--3--2-5-65-2--1-,2.64
30,False,-649----815-47-92-897----45-4------7--2---53----2--6---7-----6---1-----9--6-8-7-3,2.67
30,False,-9--8-6--178--35---23---9--8------3---68-4--5257-----8--12--3---3-4-18--58-------,2.68
30,False,478--32--------74---9-645----439--2----41--3----2-----1---3-954-6--4----9-----368,2.70
30,False,---53----354----2-------3951--64---8486-----373--915-4-4-32--5---74-----------4--,2.74
30,False,5273---16-------353--159--------5398-3-4781----5-3--6--5-----43--------9-4-----2-,2.75
30,False,----5---1163--2---5-9---4823-8-16------8---4--5----1-----721---914----5-72-5---1-,2.76
30,False,739821--5--6---3-9--59--7-----695--4--8----9--9------2------9-----5-92----2-1-546,2.78
30,False,546--7------24-3--7---1---5--15--9-----389----9-7-1---1---725-----4-3-18----56-2-,2.80
30,False,6-7------21-76-3--4-319------------5-4--18-7---8---13---9-------316-------4321957,2.86
30,False,---5--6-8-6813--------781----7-935-669--4--------6--8--3--56-----64-2-5--2-3---6-,2.87
30,False,-45--9--76-8-----4--9-46--------26-5--613--899--76-------4-----86---142349-------,2.93
30,False,2-583---------78--8--1-------8--5-915----1---93-24--6-4--5---1-35-7-9-86--7-----5,3.02
30,False,---758---476-2-1589-8---3-7--7--294-8--6------4-----81---4-------5-8--3--84-----2,3.04
30,False,3-------9--5---473-6---5----5--6--9-1---28-4---6---3---1-9-7--62--6-19-569-8-2---,3.05
30,False,--6-2-9-53--6-------8--4------27-39--6--4-271-72---5---8---71--4---3--56--7----42,3.06
30,False,----841--8-3-----65-13-78-4--42---------3896--38----47--------83--8-----4-5-92--3,3.07
30,False,-8-43--7----7----------54-----5--2-1--5-2---61--6--735-1-9---27-52--7-68--72--9--,3.21
30,False,8----14-354--2-9611--4------1-2847-5------1------1-6-46-----2--7--3---1-4-1-9----,3.23
30,False,--35-----8--21-----75-48-6---2-8--9-5-61-9-72--1---5--1--7-2----5-3-4-------51--7,3.27
30,False,8------4-------9-14--8-1----7--4--5-5487-6----3-2-5-7--53------71-53--29----6-73-,3.28
30,False,3--9-----452---6-918-5-2437---79--4--4------8----3----------89--15--9-6-93-8-7---,3.31
30,False,--368---52-5--174-71----9---6-7-----1-49-3---3-7--------1-7---3----1--7--728-94--,3.32
30,False,879-4---3532-98-14--1---8---8--3--6----2--1-8------73--4----5--1-86-4------31----,3.33
30,False,--27-------13--7-6-6-5-1-3--------68--3--4---2-861-349189------536----------638--,3.35
30,False,7-----62-42--19-3-3----27--1----657-6-3---------2----683-----5-----2--61--435-98-,3.40
30,False,--36--1-8-1--3-----8--27346-3---52-7-----1--3-----3-1-3-297------43-2-69---5-----,3.41
30,False,8--49--3-64--238-----57---4---95----7--8-2-43----34-16-8--4-3--5---87-------1----,3.42
30,False,5---1-------6-51--6--74------9-5--7-2------1-1---------634--5---81-3672----179683,3.45
30,False,2--7---3--8--13-25-1---2--8-71-9--8---21--39----------9--65----45------91-647-8--,3.48
30,False,-315-2--6-5--76-24-2-9------628---7----6-----81--5---239-2-----2-4--56----6----5-,3.49
30,False,----52--1---7-4-9-----9-5--5-2-1---9-8--672--7------8-2935--14-------9--61-2-93--,3.50
30,False,-----3---1--5-78-393--68--26-381-------23------9746---325---98---6---4-----9---3-,3.52
30,False,----3---2-2------5----21369--2------5----3--48-3-925766-1--4-23----5---7-34-----8,6.89
30,False,------57--3----61--48-----92973-8------917-6---1-259----9-3----4----6791-6-7-----,6.92
30,False,--2-----86-7893-21-1-4-2--9---5--2-4--5-8-1------2---5----5-3--47----5--56--48---,6.94
30,False,---2--5--265-----1-----5----5--------4-53-9---9--761-8--396-2-59-485--------2487-,6.99
30,False,--4-9-1------6-8--26581--3---7----8981--2---3--25-8--------471--4-6----29---82---,7.00
30,False,--5---------12-7--2-7-59-------------2-346-9-7--8------7--6-2-3-53-78-1-4-253--76,10.66
30,False,3812------27165---65---8-1---2---8-3--485--------21----9-7-----57--1-9--14-5-----,10.67
30,False,7-8--2-4134--7--2-9-5------8-2--------3-6--84----8--9548--3----15--2--36-----5-1-,10.71
30,False,---8----4-46-----51-7-64--97-------3---2-8-5--9----28-2-9-3---8--5-89-32--4----91,10.88
30,False,--7----8--28--5-19----18---7----1--6------7----35471----6-8-9-7-72-----18---723-4,10.90
30,False,-3-6--98-65-7--43-4829-----------86-816-35-2----8--3--------2-3--3-28---------17-,10.98
30,False,8---74-5-5-61--28-92--5--41----63-1-7-3-4----6-45----9-----56-------7--5--5----9-,11.00
30,False,3--68-----4--5---27-6-1-9--8--4-------9-3856----12589--8--7--3-52--6--4---------8,11.02
30,False,---63---9-9---136-6---89-51-61-7-9--273---4---8--1---7----9----35---7-4--2----1--,11.03
30,False,-3-------7--3826--6-21--93-5-3-2-8------15--3487-9--1----231---2--4--3---------2-,11.05
30,False,-------6-98-4-5-3------94--3-4-97--22951---73--86--------9-----6-9--3-41--3-1--9-,11.07
30,False,48-------7----1----1----9-55-7--849-2--5-6--78---97--39---15----2---31--1-86--5--,11.71
30,False,3-4-2--7---1--35---95184-63--82-----62---8-----9------97--51-8-8---9-----53---9--,11.74
30,False,95386-7---8-7-9----47-12----9---6-5--6-2---913------7-8--6-3--------8--9-74---8--,11.80
30,False,-1--3---4-54-7693--3-59---------38-667----2----362---74-7--------8---37-3----7-1-,11.83
30,True,2------1-3--7-1-6-7-1862--4-291--53--6----1---7---4-86---5-7---6---98--1----4----,11.85
30,False,--51-----7284--6------98-548--6--1-364-3-5-78-73-----59--5----2-----------48-2---,0.01
30,False,315----4--84--2-75--7-----8---7---3---6-95--2-5----49-1-3-87-5-------7--47-6---2-,0.09
30,False,--------1--15693--7-3---962-1-----9---7-4-15---89-1-278-5-9--------75-4-------7-5,0.11
30,False,2--9--5----------7-----7-2--9--51---7-2-4-9---4---9--3---61---8-2673-1--318-9-7-2,0.30
30,False,37---24-5--5----------8569--8--3---9--194---8--3-2-75-61--5-------673--------95-6,0.32
30,False,-8--5-----12--8----3---21--8-712-6--2----379----4--81-496587-------9--7-5-------8,0.33
30,False,------6-7-7--3-49--926----8--84--7--2---93---9-675--2---9571-4-1--------7-----9-1,0.34
30,False,---69218-----5-------84--7--5-914-3-----6-92494--78-----9-3---84---89----8-----9-,0.36
30,False,-7---68-31-2-847-6------12-95-----1-------498-17-------9---15------9--813-18----4,0.42
30,False,352---------8--3--8--2---962-1--4638---312-5-7---8-24------8-73--3-9---2-8-------,0.42
30,False,8-2-9--47--6--4-5-9----783-28-----7------9---37---2------96-71-6----1-28-5-----96,0.43
30,False,4621----7-1-3674-2--3--2----9-5-1----------93--5839----3-2----8-5--1---4---65----,0.61
30,False,26------------56-8-987-6---18-47-----23-18-7--4652-3----28----38---------7-----92,0.64
30,False,8---6--57--------8-79-3-12--961--4----8-9---2---65--89-----6---6---4-893---98--6-,0.68
30,False,--6---37------5916----6--------14------35--875---8-6-22-1----5-8--5--2914--23--6-,0.78
30,False,8--9-5-715-1-3--496---8425-1---9-------4-69---9---2-3--54-78----1-----8------1---,0.79
30,False,3-5-------78--9---9-----4--8--2-3-7--421-68--7--984-----4-971------------57341-6-,0.81
30,False,------7----1-67-2-72--4--98-12----------2-1-4-8----2--1-5----3237-25----29-6-3--7,0.82
30,False,5-724------4-13--51-9-5842-2--49-6---5-3--9---------5-7-----3----2---5-8-----2-69,0.87
30,False,-3--6-29--8------7--2--18------76-84648-297----7---6--51--9------35-----8-6---5-9,0.88
30,False,--5173-64--12---7-8------1-1---46----5--8-1---7--1-64------7---7-3--94-6-26-----9,0.90
30,False,54----3-6---4----5----56-4-26----4---94-------7--4--2-31----9-468---4571----8--63,4.69
30,False,416925-8---3---2----23-819--487--65-------9---9-------2--8---6---761-------25---8,4.70
30,False,7--23469--9-------3-----587-2---137------21----1--8----1-52--3--8-4-6-5--6--83---,4.74
30,False,---8--9-22-----8-----5---13-67281--483-95----5---3---------27----637----7824--3--,4.75
30,False,5978-61----31-------2----86---3----2--14-8-----52---1-2----1---15--2--94-78-5-2--,4.75
30,False,243---7----5-28--------75--7--2-6--595--74-----28--4---27--36-----71-39---9-----1,4.85
30,False,----6--3--2-84-----4-----8--5-41--6-3---5----9-7386--253-67---4--89-4-15--6------,4.86
30,False,8---3----6--9--4-------2--3---------1-46---3997248----548--9-----1-4--9879---85-1,4.95
30,False,-8--7---3-2----56--3----9----5------2---6-8-1--18--25-9-8-4--3-354782-------1--85,5.05
30,False,34----15257-8--96----1--47-934721-86-57----3-----3-7------1----4-----3-------4---,5.06
30,False,----------48-------5-8--762-1-4----5----5---1-8-------1--38752-5---968-7837-2--19,5.13
30,False,--4--9-866-971--2-857-----12---7-9-5-----21-------3-7291--4-2-3--2---------23----,5.14
30,False,-------576--95-43----748------8--7-5-9--7-24-57-1---------1-5--75-632-----45-9---,5.17
30,False,-7-21---5---8---1-6---45-7-8-9----5156--81-4--2----7-----4---9--9-5--3--3--1-85--,5.21
30,False,35218-----7---6---96---4-1-18-26---------726-29645--8----6--12--2---------3--2---,5.23
30,False,3-------7-8743-52945----8-1----9--5--------1------------8-76---12--4--7576--2318-,5.98
30,False,--53-6---36----4529-1-5--3--5--4--7-4--7-8-----3-2--1458--3-----3--------2-5-9--7,6.00
30,False,--2-6--1--6---7----3--5-6-71--7-6--2----9--8----1-5-7----5--7---43-71-9-5--4-8-61,6.16
30,False,----4---9-1-723-----------14638-----1-7---3---------8-9---761457---819---5143-2--,6.45
30,False,----78234-74-2---5--246--7--9--------8-3975-------2--7-2-----919-621-----4------2,6.47
30,False,--1--9-------34-154-9---62----5---4-19-----8----1---97-1------98----3-5-9-5271-64,6.83
30,False,9---1----8---3---77--2-9---3--1-6-7-657-92--1----47--6----239-----------563-8--24,6.87
30,False,---2--9--5---7-2--2-------3-2453-6---68--2-153--16-8-4-5-7----997---5----3-----5-,7.04
30,False,--79--2--8----6-1-9-6-----3--5-2---8-79-85-34-84-7---9-2-----9--91--7--2-----4-8-,7.06
30,False,-91--------3-8-74-54--69-2--7-------2563-------9---2-----9---7--6-1--9389-74-6--2,7.13
30,False,14---------63--9-8385-7--429-12-86-4----958-------4---4-------9-9--674---1-----8-,7.14
30,False,-4----1-779-8----51----5-623----7-------1-------2-45--63---2-5--5--68-----215369-,7.17
30,False,------49----7-6-----54-1-3-----1-56----96---3-36----29--165738-8-4-3---265-------,7.21
30,False,92--716--5-----7----7-----9----29----9258---4--81-3--57-96------------8-245--83-7,7.51
30,False,---27--549--83---2--2---9---496-------6--2--92-3---56-39--2-1----89-127-1--------,7.54
30,False,-754---329-28--5-44----5------1----6---7-9----285-3-----1---4-836---8---58---4--3,7.59
30,False,----1---53------12-1---97---86-4---72--138--6-3------1-2-3-1--4---5---3-6-3--21-9,7.61
30,False,--5-3--8------74152--5----9---24--7---415--98--------1------9-64-9-6-----3-795-24,7.67
30,False,---8-7-------5--48-1--367--7---9-184--8--4-67--1----------2-8-14825-1-----3-89---,7.68
30,False,--58--4--1--------4-352-189--7-62--1-1--53--2-39-487-6-----1----------3-----7--18,7.71
30,False,---918----176------89-2-145-6-5-1--94--7---------3-----5-1732-----25-9---3-89----,7.71
30,False,6-----43-4--6--28------1---5----96----6--4----4--65-----48-7-529-751-34--52-4----,7.77
30,False,---182----3--65849--63--1-2------2--1-------7-47921-------7--2--6-21-------59-7-1,7.78
30,False,----9--3-4--1-68-2-7-----6493-42------2----4---4------3---4----79-3--45--48759-1-,7.81
30,False,-9-6----34--5--6--7639--5-1----8319-1-----2-63---6--48------9---1--7--626------1-,7.87
30,False,----9--7--6----295----6-----------6---7-19--2-9---25-18129-6---4--32----3-9-4-628,8.91
30,False,9----7-----1----9--3-94-25--9-4-2---2----9-4-6-45-39-2---821----1-------7-869---4,9.10
30,False,648951----3-4----5------1--2---6-34-----47-2--7---9-56--7---4-3-----6----86--4-79,9.12
